,h1n1_vaccine,seasonal_vaccine,h1n1_concern,h1n1_knowledge,behavioral_avoidance,behavioral_large_gatherings,opinion_h1n1_vacc_effective,opinion_h1n1_risk,opinion_h1n1_sick_from_vacc,opinion_seas_vacc_effective,opinion_seas_risk,opinion_seas_sick_from_vacc,age_group,education,sex
7410,1,1,2.0,2.0,1.0,0.0,3.0,4.0,2.0,5.0,4.0,2.0,55 - 64 Years,Higher Education,Male
7411,0,0,1.0,1.0,1.0,0.0,5.0,1.0,1.0,5.0,1.0,1.0,18 - 34 Years,>= 12 years,Male
7412,1,1,1.0,1.0,1.0,1.0,4.0,1.0,4.0,4.0,1.0,4.0,65+ Years,< 12 Years,Female
7413,0,1,0.0,1.0,0.0,0.0,2.0,2.0,4.0,4.0,2.0,2.0,45 - 54 Years,Higher Education,Male
7414,0,0,1.0,1.0,1.0,0.0,4.0,2.0,1.0,4.0,2.0,1.0,45 - 54 Years,Higher Education,Male
7415,0,0,1.0,2.0,0.0,0.0,5.0,4.0,2.0,5.0,2.0,2.0,45 - 54 Years,Higher Education,Female
7416,1,1,2.0,1.0,0.0,1.0,4.0,2.0,4.0,4.0,4.0,4.0,65+ Years,>= 12 years,Female
7417,0,0,1.0,2.0,0.0,1.0,4.0,2.0,2.0,4.0,4.0,4.0,55 - 64 Years,Higher Education,Female
7418,1,1,2.0,2.0,0.0,0.0,5.0,3.0,1.0,3.0,3.0,2.0,65+ Years,Higher Education,Male
7419,0,1,2.0,2.0,1.0,1.0,4.0,4.0,4.0,4.0,5.0,4.0,55 - 64 Years,Higher Education,Female
7420,0,0,2.0,2.0,1.0,0.0,4.0,2.0,1.0,4.0,2.0,1.0,45 - 54 Years,>= 12 years,Female
7421,0,1,0.0,2.0,0.0,0.0,4.0,2.0,1.0,4.0,1.0,1.0,35 - 44 Years,Higher Education,Male
7422,0,1,1.0,0.0,1.0,1.0,3.0,1.0,2.0,3.0,3.0,2.0,65+ Years,< 12 Years,Female
7423,1,0,3.0,1.0,1.0,0.0,5.0,4.0,5.0,4.0,4.0,2.0,45 - 54 Years,Higher Education,Female
7424,0,0,0.0,2.0,0.0,0.0,3.0,3.0,2.0,3.0,3.0,3.0,55 - 64 Years,>= 12 years,Female
7425,1,0,3.0,0.0,1.0,1.0,2.0,5.0,4.0,2.0,5.0,4.0,55 - 64 Years,Higher Education,Male
7426,0,0,2.0,2.0,0.0,0.0,5.0,2.0,1.0,2.0,1.0,1.0,45 - 54 Years,Higher Education,Male
7427,0,1,1.0,1.0,1.0,0.0,4.0,2.0,2.0,4.0,2.0,1.0,55 - 64 Years,Higher Education,Female
7428,1,1,2.0,2.0,1.0,0.0,4.0,5.0,1.0,4.0,2.0,1.0,18 - 34 Years,Higher Education,Female
7429,0,1,2.0,1.0,0.0,0.0,4.0,2.0,2.0,4.0,2.0,2.0,55 - 64 Years,>= 12 years,Male
7430,0,1,2.0,1.0,1.0,0.0,4.0,2.0,2.0,5.0,2.0,4.0,55 - 64 Years,Higher Education,Female
7431,0,1,2.0,2.0,0.0,0.0,4.0,2.0,2.0,5.0,4.0,1.0,55 - 64 Years,Higher Education,Female
7432,0,0,2.0,1.0,1.0,0.0,4.0,5.0,4.0,4.0,5.0,1.0,55 - 64 Years,Higher Education,Female
7433,0,1,0.0,1.0,0.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,65+ Years,Higher Education,Male
7434,0,0,3.0,2.0,1.0,0.0,4.0,2.0,4.0,4.0,2.0,2.0,35 - 44 Years,Higher Education,Female
7435,0,0,0.0,1.0,1.0,1.0,5.0,3.0,4.0,4.0,4.0,4.0,65+ Years,< 12 Years,Female
7436,0,1,3.0,0.0,1.0,1.0,4.0,2.0,2.0,5.0,4.0,2.0,65+ Years,>= 12 years,Female
7437,0,0,2.0,1.0,1.0,0.0,5.0,4.0,4.0,5.0,5.0,1.0,55 - 64 Years,Higher Education,Female
7438,1,0,2.0,1.0,0.0,1.0,5.0,4.0,1.0,5.0,2.0,1.0,55 - 64 Years,Higher Education,Male
7439,0,1,3.0,1.0,1.0,1.0,4.0,4.0,4.0,5.0,5.0,4.0,35 - 44 Years,Higher Education,Female
7440,0,0,2.0,1.0,0.0,0.0,4.0,2.0,4.0,4.0,2.0,2.0,45 - 54 Years,>= 12 years,Female
7441,1,1,1.0,1.0,1.0,0.0,4.0,4.0,4.0,5.0,4.0,2.0,18 - 34 Years,>= 12 years,Female
7442,0,0,2.0,2.0,1.0,0.0,4.0,2.0,5.0,4.0,1.0,5.0,18 - 34 Years,Higher Education,Female
7443,0,0,2.0,2.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,65+ Years,Higher Education,Male
7444,0,0,3.0,1.0,1.0,1.0,5.0,5.0,5.0,4.0,4.0,5.0,35 - 44 Years,>= 12 years,Female
7445,0,1,2.0,1.0,1.0,1.0,4.0,4.0,2.0,5.0,4.0,1.0,45 - 54 Years,Higher Education,Female
7446,0,0,1.0,1.0,0.0,1.0,2.0,2.0,5.0,2.0,2.0,4.0,18 - 34 Years,Higher Education,Female
7447,0,0,1.0,2.0,0.0,0.0,4.0,1.0,2.0,4.0,2.0,2.0,45 - 54 Years,Higher Education,Male
7448,0,1,2.0,2.0,1.0,0.0,4.0,4.0,2.0,5.0,4.0,1.0,55 - 64 Years,>= 12 years,Female
7449,0,0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,5.0,5.0,2.0,18 - 34 Years,< 12 Years,Female
7450,0,1,2.0,1.0,1.0,0.0,4.0,2.0,4.0,4.0,4.0,4.0,18 - 34 Years,Higher Education,Female
7451,0,1,2.0,2.0,1.0,1.0,4.0,4.0,2.0,5.0,4.0,2.0,55 - 64 Years,Higher Education,Female
7452,0,0,3.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,18 - 34 Years,< 12 Years,Female
7453,0,0,0.0,1.0,0.0,0.0,5.0,1.0,1.0,5.0,1.0,1.0,18 - 34 Years,Higher Education,Male
7454,0,0,1.0,2.0,1.0,0.0,3.0,1.0,1.0,4.0,1.0,1.0,45 - 54 Years,>= 12 years,Male
7455,0,0,3.0,1.0,0.0,0.0,4.0,4.0,2.0,4.0,1.0,2.0,35 - 44 Years,Higher Education,Female
7456,0,0,3.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,65+ Years,Higher Education,Female
7457,1,1,2.0,1.0,0.0,0.0,3.0,4.0,4.0,3.0,3.0,4.0,55 - 64 Years,Higher Education,Male
7458,0,0,2.0,1.0,1.0,0.0,3.0,5.0,2.0,3.0,5.0,4.0,65+ Years,Higher Education,Female
7459,0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,65+ Years,< 12 Years,Male
7460,0,1,3.0,1.0,1.0,1.0,4.0,4.0,4.0,5.0,2.0,1.0,45 - 54 Years,>= 12 years,Female
7461,0,1,1.0,2.0,1.0,0.0,5.0,2.0,2.0,4.0,2.0,1.0,65+ Years,Higher Education,Male
7462,0,0,0.0,2.0,1.0,0.0,3.0,1.0,2.0,2.0,2.0,2.0,45 - 54 Years,Higher Education,Female
7463,1,1,1.0,2.0,1.0,1.0,5.0,4.0,1.0,5.0,4.0,1.0,55 - 64 Years,>= 12 years,Female
7464,0,1,1.0,1.0,0.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,45 - 54 Years,Higher Education,Female
7465,0,0,1.0,1.0,0.0,0.0,4.0,4.0,3.0,4.0,4.0,5.0,55 - 64 Years,< 12 Years,Female
7466,0,1,2.0,0.0,1.0,1.0,3.0,1.0,4.0,5.0,4.0,1.0,55 - 64 Years,Higher Education,Male
7467,0,0,2.0,2.0,0.0,0.0,5.0,2.0,2.0,5.0,1.0,1.0,55 - 64 Years,Higher Education,Female
7468,0,1,3.0,0.0,1.0,1.0,5.0,4.0,5.0,5.0,1.0,5.0,45 - 54 Years,< 12 Years,Male
7469,0,0,1.0,1.0,1.0,0.0,4.0,2.0,2.0,4.0,2.0,1.0,45 - 54 Years,Higher Education,Male
7470,0,0,3.0,2.0,1.0,1.0,3.0,1.0,2.0,4.0,1.0,1.0,35 - 44 Years,Higher Education,Male
7471,0,0,1.0,0.0,1.0,1.0,4.0,4.0,2.0,4.0,2.0,4.0,65+ Years,Higher Education,Female
7472,1,1,3.0,2.0,1.0,0.0,3.0,5.0,4.0,4.0,4.0,5.0,45 - 54 Years,Higher Education,Female
7473,0,0,3.0,1.0,1.0,1.0,5.0,1.0,4.0,5.0,2.0,2.0,18 - 34 Years,< 12 Years,Female
7474,0,0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,4.0,2.0,2.0,35 - 44 Years,Higher Education,Male
7475,0,1,1.0,2.0,1.0,0.0,4.0,1.0,1.0,4.0,1.0,1.0,55 - 64 Years,>= 12 years,Female
7476,1,0,3.0,2.0,1.0,0.0,5.0,1.0,2.0,1.0,5.0,2.0,55 - 64 Years,< 12 Years,Male
7477,1,1,2.0,1.0,1.0,1.0,5.0,2.0,4.0,4.0,4.0,2.0,18 - 34 Years,Higher Education,Male
7478,0,1,2.0,2.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,4.0,65+ Years,Higher Education,Female
7479,0,0,3.0,1.0,1.0,0.0,4.0,4.0,4.0,4.0,2.0,1.0,35 - 44 Years,Higher Education,Male
7480,0,0,1.0,1.0,0.0,0.0,5.0,1.0,1.0,5.0,1.0,1.0,55 - 64 Years,Higher Education,Male
7481,1,1,0.0,2.0,1.0,0.0,5.0,2.0,1.0,5.0,4.0,1.0,55 - 64 Years,Higher Education,Female
7482,0,1,2.0,1.0,1.0,1.0,4.0,2.0,4.0,4.0,4.0,4.0,45 - 54 Years,Higher Education,Female
7483,0,1,0.0,0.0,0.0,0.0,3.0,1.0,2.0,5.0,5.0,2.0,45 - 54 Years,Higher Education,Female
7484,0,0,3.0,1.0,0.0,0.0,5.0,1.0,1.0,5.0,1.0,1.0,45 - 54 Years,Higher Education,Male
7485,1,1,2.0,1.0,0.0,0.0,5.0,2.0,1.0,5.0,1.0,1.0,65+ Years,Higher Education,Male
7486,0,0,1.0,1.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,4.0,18 - 34 Years,< 12 Years,Female
7487,0,0,2.0,1.0,1.0,1.0,5.0,2.0,4.0,5.0,2.0,4.0,35 - 44 Years,Higher Education,Male
7488,0,1,2.0,1.0,1.0,1.0,3.0,4.0,4.0,5.0,5.0,5.0,65+ Years,>= 12 years,Female
7489,0,1,3.0,1.0,1.0,0.0,3.0,4.0,4.0,4.0,4.0,2.0,65+ Years,Higher Education,Female
7490,0,0,2.0,1.0,1.0,0.0,5.0,4.0,2.0,5.0,3.0,1.0,65+ Years,Higher Education,Female
7491,0,0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,5.0,2.0,1.0,18 - 34 Years,< 12 Years,Female
7492,0,0,3.0,2.0,1.0,1.0,5.0,4.0,2.0,4.0,4.0,5.0,55 - 64 Years,< 12 Years,Male
7493,0,0,2.0,1.0,1.0,0.0,4.0,2.0,4.0,4.0,2.0,4.0,45 - 54 Years,Higher Education,Female
7494,0,0,2.0,2.0,0.0,0.0,5.0,2.0,4.0,5.0,2.0,4.0,45 - 54 Years,Higher Education,Male
7495,0,1,2.0,2.0,0.0,0.0,5.0,4.0,1.0,5.0,4.0,1.0,65+ Years,>= 12 years,Male
7496,0,1,3.0,2.0,1.0,0.0,3.0,3.0,4.0,5.0,4.0,2.0,65+ Years,Higher Education,Female
7497,0,0,3.0,1.0,1.0,0.0,3.0,2.0,4.0,4.0,4.0,4.0,55 - 64 Years,Higher Education,Female
7498,0,0,2.0,1.0,1.0,0.0,2.0,2.0,5.0,4.0,2.0,5.0,35 - 44 Years,Higher Education,Male
7499,0,0,2.0,0.0,1.0,1.0,4.0,2.0,4.0,4.0,5.0,4.0,35 - 44 Years,< 12 Years,Male
7500,0,1,1.0,0.0,0.0,1.0,2.0,2.0,2.0,4.0,4.0,2.0,65+ Years,>= 12 years,Female
7501,0,0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.0,1.0,1.0,65+ Years,>= 12 years,Female
7502,0,0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,4.0,1.0,5.0,55 - 64 Years,>= 12 years,Male
7503,0,1,2.0,1.0,0.0,0.0,4.0,2.0,5.0,5.0,4.0,1.0,65+ Years,Higher Education,Female
7504,1,1,0.0,2.0,1.0,0.0,4.0,5.0,4.0,4.0,4.0,4.0,18 - 34 Years,Higher Education,Female
7505,0,0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,4.0,2.0,4.0,55 - 64 Years,Higher Education,Female
7506,0,0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,4.0,2.0,2.0,45 - 54 Years,Higher Education,Female
7507,0,0,3.0,1.0,0.0,1.0,4.0,2.0,4.0,4.0,2.0,4.0,18 - 34 Years,Higher Education,Female
7508,1,1,2.0,2.0,1.0,0.0,3.0,1.0,4.0,5.0,5.0,4.0,65+ Years,Higher Education,Male
7509,0,0,2.0,2.0,1.0,1.0,4.0,4.0,2.0,5.0,2.0,5.0,18 - 34 Years,>= 12 years,Female
7510,1,0,3.0,2.0,1.0,1.0,4.0,5.0,5.0,4.0,2.0,2.0,35 - 44 Years,Higher Education,Female
7511,0,1,1.0,1.0,1.0,1.0,4.0,1.0,2.0,4.0,2.0,1.0,65+ Years,>= 12 years,Female
7512,0,0,2.0,2.0,1.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,18 - 34 Years,Higher Education,Male
7513,0,1,2.0,2.0,1.0,1.0,4.0,2.0,2.0,5.0,2.0,1.0,55 - 64 Years,Higher Education,Female
7514,0,0,1.0,1.0,1.0,0.0,2.0,2.0,4.0,2.0,2.0,4.0,45 - 54 Years,>= 12 years,Female
7515,0,0,1.0,2.0,1.0,0.0,4.0,2.0,1.0,4.0,2.0,1.0,18 - 34 Years,Higher Education,Male
7516,0,1,3.0,1.0,1.0,1.0,3.0,5.0,5.0,3.0,4.0,5.0,55 - 64 Years,< 12 Years,Female
7517,0,1,1.0,2.0,1.0,0.0,4.0,1.0,1.0,5.0,2.0,1.0,65+ Years,Higher Education,Female
7518,1,1,1.0,2.0,1.0,1.0,4.0,1.0,4.0,4.0,4.0,1.0,55 - 64 Years,Higher Education,Female
7519,0,0,1.0,2.0,1.0,0.0,3.0,3.0,1.0,4.0,3.0,4.0,18 - 34 Years,< 12 Years,Male
7520,0,1,1.0,2.0,1.0,0.0,5.0,2.0,2.0,4.0,2.0,2.0,55 - 64 Years,Higher Education,Female
7521,0,1,2.0,2.0,1.0,1.0,4.0,4.0,4.0,5.0,4.0,4.0,55 - 64 Years,>= 12 years,Male
7522,0,0,0.0,1.0,1.0,1.0,4.0,2.0,1.0,4.0,1.0,2.0,18 - 34 Years,Higher Education,Male
7523,0,0,2.0,2.0,0.0,0.0,4.0,2.0,2.0,4.0,4.0,4.0,45 - 54 Years,Higher Education,Male
7524,0,0,0.0,1.0,1.0,0.0,4.0,2.0,2.0,4.0,2.0,2.0,18 - 34 Years,Higher Education,Female
7525,0,1,1.0,2.0,1.0,1.0,3.0,5.0,1.0,4.0,4.0,2.0,45 - 54 Years,Higher Education,Female
7526,0,1,1.0,1.0,1.0,0.0,4.0,1.0,2.0,4.0,2.0,2.0,65+ Years,Higher Education,Male
7527,0,1,0.0,2.0,0.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,18 - 34 Years,Higher Education,Male
7528,1,1,3.0,1.0,1.0,1.0,1.0,4.0,5.0,5.0,5.0,5.0,35 - 44 Years,>= 12 years,Male
7529,0,0,2.0,2.0,1.0,1.0,4.0,2.0,5.0,4.0,2.0,4.0,35 - 44 Years,Higher Education,Female
7530,0,1,3.0,2.0,1.0,1.0,5.0,3.0,2.0,5.0,3.0,4.0,65+ Years,Higher Education,Female
7531,0,0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,4.0,1.0,1.0,65+ Years,Higher Education,Female
7532,0,0,2.0,1.0,1.0,0.0,4.0,4.0,5.0,4.0,5.0,2.0,35 - 44 Years,Higher Education,Male
7533,0,1,1.0,1.0,0.0,0.0,3.0,2.0,1.0,4.0,4.0,1.0,65+ Years,>= 12 years,Male
7534,0,0,1.0,2.0,0.0,0.0,2.0,5.0,1.0,4.0,5.0,1.0,45 - 54 Years,Higher Education,Female
7535,1,1,1.0,2.0,1.0,0.0,4.0,1.0,1.0,5.0,1.0,1.0,35 - 44 Years,Higher Education,Female
7536,0,0,2.0,0.0,0.0,0.0,4.0,2.0,2.0,2.0,1.0,2.0,65+ Years,< 12 Years,Female
7537,1,1,2.0,1.0,1.0,0.0,3.0,4.0,5.0,4.0,4.0,4.0,65+ Years,Higher Education,Female
7538,0,0,2.0,0.0,1.0,0.0,4.0,1.0,2.0,1.0,1.0,1.0,18 - 34 Years,< 12 Years,Female
7539,1,1,2.0,2.0,1.0,0.0,5.0,2.0,4.0,5.0,2.0,1.0,55 - 64 Years,Higher Education,Female
7540,1,1,3.0,2.0,1.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,45 - 54 Years,Higher Education,Male
7541,0,1,3.0,2.0,0.0,1.0,4.0,5.0,2.0,4.0,5.0,2.0,65+ Years,Higher Education,Male
7542,0,0,2.0,1.0,0.0,1.0,3.0,3.0,1.0,5.0,1.0,1.0,65+ Years,Higher Education,Female
7543,0,0,3.0,2.0,1.0,1.0,3.0,4.0,5.0,3.0,4.0,5.0,65+ Years,Higher Education,Female
7544,1,1,1.0,2.0,0.0,0.0,3.0,1.0,2.0,3.0,2.0,2.0,55 - 64 Years,>= 12 years,Male
7545,0,1,3.0,1.0,1.0,1.0,3.0,2.0,5.0,5.0,5.0,5.0,65+ Years,>= 12 years,Female
7546,0,0,1.0,2.0,1.0,0.0,4.0,2.0,2.0,4.0,2.0,2.0,55 - 64 Years,Higher Education,Female
7547,0,1,2.0,2.0,1.0,1.0,3.0,1.0,4.0,2.0,2.0,1.0,35 - 44 Years,Higher Education,Female
7548,0,0,3.0,1.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,35 - 44 Years,< 12 Years,Male
7549,0,0,1.0,2.0,0.0,0.0,2.0,2.0,2.0,4.0,2.0,1.0,18 - 34 Years,< 12 Years,Male
7550,0,1,2.0,2.0,1.0,0.0,5.0,2.0,2.0,5.0,2.0,1.0,55 - 64 Years,Higher Education,Male
7551,1,1,2.0,1.0,1.0,1.0,5.0,2.0,4.0,5.0,2.0,4.0,65+ Years,Higher Education,Male
7552,1,1,3.0,2.0,0.0,0.0,5.0,4.0,4.0,5.0,4.0,4.0,18 - 34 Years,Higher Education,Male
7553,1,1,2.0,2.0,1.0,0.0,5.0,4.0,2.0,5.0,4.0,2.0,55 - 64 Years,Higher Education,Female
7554,1,1,3.0,2.0,0.0,0.0,5.0,4.0,5.0,5.0,4.0,5.0,45 - 54 Years,Higher Education,Female
7555,0,0,1.0,1.0,1.0,0.0,3.0,2.0,2.0,4.0,2.0,1.0,45 - 54 Years,Higher Education,Male
7556,0,0,1.0,1.0,0.0,0.0,4.0,2.0,1.0,2.0,2.0,1.0,18 - 34 Years,Higher Education,Male
7557,0,0,1.0,2.0,1.0,0.0,4.0,2.0,2.0,4.0,2.0,2.0,45 - 54 Years,Higher Education,Female
7558,0,0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,65+ Years,>= 12 years,Male
7559,0,0,2.0,1.0,1.0,0.0,4.0,2.0,2.0,2.0,1.0,5.0,55 - 64 Years,< 12 Years,Female
7560,0,0,1.0,1.0,0.0,0.0,4.0,1.0,1.0,4.0,1.0,1.0,18 - 34 Years,Higher Education,Male
7561,0,1,1.0,2.0,1.0,1.0,3.0,1.0,1.0,4.0,2.0,1.0,55 - 64 Years,Higher Education,Female
7562,0,0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,4.0,1.0,1.0,65+ Years,>= 12 years,Male
7563,0,1,2.0,1.0,1.0,0.0,5.0,2.0,4.0,5.0,2.0,2.0,65+ Years,Higher Education,Female
7564,0,0,2.0,1.0,1.0,1.0,5.0,2.0,1.0,5.0,2.0,1.0,35 - 44 Years,Higher Education,Male
7565,1,0,3.0,0.0,1.0,1.0,4.0,4.0,5.0,3.0,4.0,4.0,35 - 44 Years,Higher Education,Female
7566,0,0,0.0,2.0,1.0,0.0,2.0,1.0,1.0,4.0,2.0,4.0,18 - 34 Years,Higher Education,Female
7567,0,0,0.0,1.0,0.0,0.0,4.0,2.0,1.0,2.0,2.0,1.0,65+ Years,Higher Education,Female
7568,1,1,3.0,2.0,1.0,0.0,4.0,4.0,5.0,4.0,4.0,5.0,55 - 64 Years,Higher Education,Female
7569,1,1,1.0,1.0,1.0,0.0,4.0,2.0,4.0,5.0,4.0,1.0,45 - 54 Years,Higher Education,Female
7570,1,1,3.0,2.0,1.0,1.0,4.0,5.0,1.0,4.0,5.0,1.0,35 - 44 Years,Higher Education,Female
7571,0,0,0.0,1.0,1.0,0.0,3.0,2.0,4.0,4.0,1.0,2.0,18 - 34 Years,Higher Education,Female
7572,0,1,1.0,2.0,1.0,1.0,3.0,2.0,2.0,4.0,4.0,2.0,45 - 54 Years,Higher Education,Female
7573,0,1,2.0,1.0,1.0,1.0,4.0,4.0,1.0,4.0,4.0,1.0,65+ Years,>= 12 years,Female
7574,0,1,1.0,2.0,0.0,0.0,4.0,2.0,1.0,4.0,4.0,1.0,45 - 54 Years,Higher Education,Female
7575,0,0,0.0,1.0,0.0,0.0,3.0,2.0,1.0,4.0,2.0,1.0,18 - 34 Years,>= 12 years,Male
7576,0,0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,18 - 34 Years,Higher Education,Female
7577,0,0,3.0,1.0,1.0,0.0,4.0,4.0,2.0,4.0,2.0,4.0,18 - 34 Years,Higher Education,Female
7578,1,1,2.0,2.0,1.0,0.0,5.0,2.0,2.0,5.0,2.0,2.0,55 - 64 Years,Higher Education,Female
7579,0,1,1.0,1.0,1.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,35 - 44 Years,Higher Education,Female
7580,1,1,2.0,2.0,1.0,1.0,4.0,5.0,5.0,4.0,5.0,4.0,35 - 44 Years,Higher Education,Female
7581,0,0,2.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,2.0,55 - 64 Years,Higher Education,Male
7582,0,0,1.0,1.0,0.0,1.0,4.0,2.0,1.0,4.0,2.0,1.0,45 - 54 Years,Higher Education,Female
7583,0,1,1.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,65+ Years,< 12 Years,Female
7584,0,1,2.0,1.0,1.0,1.0,4.0,2.0,2.0,4.0,2.0,2.0,55 - 64 Years,Higher Education,Male
7585,0,0,0.0,0.0,1.0,1.0,5.0,1.0,5.0,5.0,5.0,5.0,45 - 54 Years,< 12 Years,Female
7586,1,1,3.0,1.0,1.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,65+ Years,Higher Education,Male
7587,1,1,2.0,1.0,1.0,1.0,4.0,2.0,2.0,4.0,1.0,4.0,55 - 64 Years,>= 12 years,Female
7588,0,1,1.0,1.0,1.0,0.0,5.0,1.0,1.0,5.0,4.0,1.0,65+ Years,Higher Education,Male
7589,0,1,2.0,2.0,1.0,1.0,4.0,4.0,4.0,5.0,2.0,1.0,45 - 54 Years,Higher Education,Female
7590,0,0,1.0,1.0,0.0,0.0,4.0,2.0,2.0,4.0,2.0,2.0,18 - 34 Years,Higher Education,Male
7591,0,1,2.0,1.0,1.0,0.0,4.0,1.0,2.0,5.0,4.0,2.0,45 - 54 Years,>= 12 years,Male
7592,0,0,2.0,2.0,1.0,0.0,3.0,1.0,2.0,5.0,2.0,5.0,65+ Years,< 12 Years,Female
7593,1,1,1.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,2.0,18 - 34 Years,Higher Education,Male
7594,1,1,2.0,1.0,1.0,1.0,5.0,4.0,4.0,5.0,4.0,4.0,55 - 64 Years,Higher Education,Female
7595,1,0,3.0,0.0,1.0,1.0,5.0,4.0,4.0,5.0,5.0,5.0,65+ Years,< 12 Years,Female
7596,0,0,2.0,1.0,0.0,1.0,4.0,2.0,4.0,4.0,4.0,2.0,65+ Years,>= 12 years,Female
7597,0,1,1.0,1.0,0.0,0.0,4.0,1.0,1.0,5.0,1.0,1.0,65+ Years,Higher Education,Female
7598,0,1,2.0,1.0,1.0,1.0,5.0,1.0,1.0,5.0,5.0,1.0,45 - 54 Years,Higher Education,Female
7599,0,0,2.0,1.0,0.0,0.0,4.0,2.0,2.0,2.0,2.0,4.0,35 - 44 Years,Higher Education,Male
7600,0,0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,4.0,2.0,2.0,45 - 54 Years,Higher Education,Male
7601,0,0,1.0,2.0,0.0,0.0,5.0,4.0,4.0,4.0,5.0,2.0,18 - 34 Years,Higher Education,Female
7602,0,0,1.0,1.0,1.0,0.0,4.0,2.0,2.0,4.0,2.0,2.0,35 - 44 Years,Higher Education,Female
7603,0,1,2.0,2.0,0.0,0.0,2.0,4.0,1.0,4.0,4.0,1.0,45 - 54 Years,Higher Education,Male
7604,0,0,1.0,2.0,1.0,0.0,5.0,1.0,1.0,5.0,2.0,1.0,45 - 54 Years,Higher Education,Female
7605,0,0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,4.0,3.0,4.0,55 - 64 Years,Higher Education,Male
7606,0,0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,4.0,1.0,5.0,45 - 54 Years,Higher Education,Female
7607,0,1,1.0,1.0,0.0,0.0,4.0,2.0,2.0,5.0,2.0,1.0,65+ Years,Higher Education,Female
7608,0,0,0.0,1.0,0.0,0.0,4.0,1.0,5.0,5.0,1.0,5.0,35 - 44 Years,>= 12 years,Female
7609,0,1,1.0,1.0,1.0,0.0,3.0,1.0,1.0,4.0,2.0,1.0,65+ Years,Higher Education,Male
7610,0,1,1.0,1.0,1.0,0.0,4.0,5.0,4.0,5.0,5.0,4.0,55 - 64 Years,Higher Education,Female
7611,1,1,2.0,2.0,1.0,0.0,5.0,5.0,1.0,5.0,4.0,1.0,18 - 34 Years,Higher Education,Male
7612,0,1,1.0,2.0,0.0,0.0,3.0,5.0,1.0,5.0,1.0,1.0,55 - 64 Years,>= 12 years,Female
7613,0,0,0.0,1.0,0.0,0.0,4.0,2.0,2.0,4.0,2.0,1.0,18 - 34 Years,Higher Education,Male
7614,0,1,3.0,1.0,1.0,1.0,5.0,4.0,1.0,4.0,2.0,1.0,45 - 54 Years,Higher Education,Female
7615,1,1,2.0,2.0,1.0,0.0,4.0,5.0,5.0,5.0,5.0,5.0,45 - 54 Years,Higher Education,Female
7616,0,1,3.0,2.0,0.0,1.0,4.0,4.0,1.0,4.0,4.0,2.0,35 - 44 Years,Higher Education,Male
7617,0,0,0.0,1.0,1.0,0.0,5.0,1.0,1.0,4.0,1.0,1.0,55 - 64 Years,Higher Education,Female
7618,0,0,2.0,2.0,1.0,0.0,3.0,1.0,2.0,5.0,4.0,2.0,18 - 34 Years,Higher Education,Female
7619,1,0,2.0,1.0,1.0,1.0,5.0,4.0,4.0,4.0,4.0,4.0,35 - 44 Years,>= 12 years,Male
7620,0,0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0,5.0,35 - 44 Years,>= 12 years,Female
7621,1,1,2.0,2.0,1.0,1.0,4.0,5.0,5.0,5.0,5.0,5.0,35 - 44 Years,>= 12 years,Female
7622,0,1,3.0,1.0,0.0,1.0,4.0,4.0,2.0,4.0,4.0,4.0,35 - 44 Years,Higher Education,Female
7623,0,0,1.0,2.0,0.0,0.0,3.0,4.0,1.0,4.0,2.0,1.0,18 - 34 Years,Higher Education,Male
